StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenueRank,VolumeRank,RankDifference,RevenuePerUnit,CumulativeRevenue,CumulativeRevenuePct,ProductPct
47590A,BLUE HAPPY BIRTHDAY BUNTING,24174.010000000002,4752,689,355,5.7879565217391304,155.0,583.0,428.0,5.0871233164983165,7440191.41,36.33503144833128,2.6774917947832098
21231,SWEETHEART CERAMIC TRINKET BOX,24128.86,19428,1482,500,1.4993377483443708,156.0,77.0,-79.0,1.2419631459748817,7464320.2700000005,36.45286751444834,2.694765935394714
21212,PACK OF 72 RETRO SPOT CAKE CASES,24054.43,46728,1410,632,0.6659163763066203,157.0,12.0,-145.0,0.5147755093305941,7488374.7,36.570340093090195,2.7120400760062187
22698,PINK REGENCY TEACUP AND SAUCER,23990.620000000003,8050,1025,400,3.6954607177497576,158.0,309.0,151.0,2.980201242236025,7512365.32,36.68750104824968,2.7293142166177233
23344,JUMBO BAG 50'S CHRISTMAS,23772.07,10285,716,391,2.4177423822714683,159.0,223.0,64.0,2.311333981526495,7536137.390000001,36.80359468931932,2.746588357229228
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,23709.46,3141,661,269,9.802632375189107,160.0,871.0,711.0,7.548379496975485,7559846.850000001,36.91938256724475,2.7638624978407322
21790,VINTAGE SNAP CARDS,23506.17,27244,1888,793,1.008572922111866,161.0,41.0,-120.0,0.8628017178094258,7583353.0200000005,37.03417765504745,2.781136638452237
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,23489.42,4800,470,275,5.866072186836518,162.0,577.0,415.0,4.893629166666666,7606842.44,37.148890942296475,2.7984107790637416
22605,WOODEN CROQUET GARDEN SET,23426.82,1828,643,377,14.743509316770187,163.0,1404.0,1241.0,12.81554704595186,7630269.260000001,37.26329851523745,2.8156849196752463
82600,NO SINGING METAL SIGN,23096.77,11450,1152,375,2.3898446937014666,164.0,191.0,27.0,2.017185152838428,7653366.03,37.37609425099996,2.832959060286751
84406B,CREAM CUPID HEARTS COAT HANGER,23080.13,7131,841,318,3.74048178613396,165.0,347.0,182.0,3.236590940961997,7676446.16,37.48880872340647,2.850233200898255
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,23040.04,7964,1147,442,3.2624037639007697,166.0,313.0,147.0,2.8930236062280263,7699486.2,37.60132741168183,2.86750734150976
22625,RED KITCHEN SCALES,22911.55,2647,958,440,9.646722338204592,167.0,1018.0,851.0,8.65566679259539,7722397.75,37.71321860424727,2.8847814821212645
22607,WOODEN ROUNDERS GARDEN SET,22906.54,2533,744,419,10.02461847389558,168.0,1055.0,887.0,9.043245163837348,7745304.29,37.82508532990082,2.902055622732769
21791,VINTAGE HEADS AND TAILS CARD GAME,22858.6,17609,1316,641,1.4866241560390099,169.0,90.0,-79.0,1.2981202794025781,7768162.89,37.936717935044356,2.9193297633442734
22554,PLASTERS IN TIN WOODLAND ANIMALS,22853.719999999998,13588,1275,587,1.8651470588235295,170.0,147.0,-23.0,1.6819046217250513,7791016.609999999,38.04832670814598,2.936603903955778
22556,PLASTERS IN TIN CIRCUS PARADE,22334.079999999998,13585,1196,591,1.7749835526315791,171.0,148.0,-23.0,1.6440250276039747,7813350.6899999995,38.15739775947389,2.9538780445672828
37449,CERAMIC CAKE STAND + HANGING CAKES,22333.3,2382,477,205,11.180564853556485,172.0,1118.0,946.0,9.375860621326616,7835683.989999999,38.26646500158198,2.9711521851787874
20749,ASSORTED COLOUR MINI CASES,22097.61,3062,766,426,8.091415584415586,173.0,891.0,718.0,7.216724363161332,7857781.6,38.37438122443665,2.988426325790292
22113,GREY HEART HOT WATER BOTTLE,22025.93,5759,996,488,4.199551656920078,174.0,464.0,290.0,3.8246101753776696,7879807.529999999,38.48194738975776,3.0057004664017963
22585,PACK OF 6 BIRDY GIFT TAGS,21977.3,17558,1084,612,1.3802844444444444,175.0,92.0,-83.0,1.251697232030983,7901784.829999999,38.58927606487438,3.0229746070133015
22499,WOODEN UNION JACK BUNTING,21826.52,3596,775,452,6.612657252888319,176.0,768.0,592.0,6.069666295884316,7923611.349999999,38.69586838849951,3.0402487476248057
23202,JUMBO BAG VINTAGE LEAF,21810.43,10941,879,377,2.2962302483069976,177.0,204.0,27.0,1.993458550406727,7945421.779999998,38.80238213475696,3.0575228882363104
84970S,HANGING HEART ZINC T-LIGHT HOLDER,21794.26,26444,1425,616,1.090320781032078,178.0,44.0,-134.0,0.8241665406141279,7967216.039999998,38.908816912957526,3.0747970288478146
22941,CHRISTMAS LIGHTS 10 REINDEER,21727.58,2615,483,315,9.705392561983471,179.0,1029.0,850.0,8.308826003824093,7988943.619999998,39.01492605170026,3.0920711694593197
22456,NATURAL SLATE CHALKBOARD LARGE,21583.2,4416,835,385,6.306929510155317,180.0,627.0,447.0,4.8875,8010526.819999998,39.12033009408841,3.109345310070824
22969,HOMEMADE JAM SCENTED CANDLES,21501.989999999998,14461,709,472,1.7717207334273626,181.0,132.0,-49.0,1.4868950971578727,8032028.809999999,39.22533753809068,3.126619450682329
21524,DOORMAT SPOTTY HOME SWEET HOME,21414.04,2818,745,355,8.928887399463807,182.0,951.0,769.0,7.599020581973031,8053442.849999999,39.329915468140975,3.143893591293833
21213,PACK OF 72 SKULL CAKE CASES,21390.76,40263,1481,528,0.7410299003322259,183.0,16.0,-167.0,0.5312758612125276,8074833.6099999985,39.434379707630704,3.161167731905338
21258,VICTORIAN SEWING BOX LARGE,21386.559999999998,1509,528,186,16.944877126654063,184.0,1624.0,1440.0,14.172670642809805,8096220.169999998,39.538823435936834,3.178441872516842
48184,DOORMAT ENGLISH ROSE,21326.3,3243,530,268,8.449622641509434,185.0,849.0,664.0,6.576102374344742,8117546.469999998,39.64297287759435,3.195716013128347
22139,RETRO SPOT TEA SET CERAMIC 11 PC,21301.04,4438,771,465,5.442951030927835,186.0,622.0,436.0,4.7996935556557005,8138847.509999998,39.746998959133315,3.2129901537398515
22502,PICNIC BASKET WICKER SMALL,21260.8,3772,927,335,6.643832976445396,187.0,730.0,543.0,5.636479321314952,8160108.309999998,39.85082852399886,3.2302642943513558
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,21201.13,2685,517,309,9.155689655172415,188.0,1007.0,819.0,7.896137802607076,8181309.439999998,39.954366683548734,3.247538434962861
22083,PAPER CHAIN KIT RETRO SPOT,21151.79,7579,591,324,3.3923865546218486,189.0,330.0,141.0,2.7908417997097246,8202461.229999998,40.05766388552737,3.2648125755743655
22570,FELTCRAFT CUSHION RABBIT,20901.1,5631,807,351,4.310666666666666,190.0,479.0,289.0,3.7117918664535603,8223362.329999997,40.159736814025415,3.28208671618587
22424,ENAMEL BREAD BIN CREAM,20886.89,1531,741,310,15.343867924528302,191.0,1606.0,1415.0,13.64264532984977,8244249.219999997,40.26174034635226,3.2993608567973745
23206,LUNCH BAG APPLE DESIGN,20852.579999999998,12147,1036,401,2.0589553656220323,192.0,175.0,-17.0,1.7166856013830574,8265101.799999997,40.36357632184349,3.3166349974088787
21218,RED SPOTTY BISCUIT TIN,20800.31,5256,897,313,5.261407982261641,193.0,513.0,320.0,3.9574410197869105,8285902.109999997,40.46515703077112,3.3339091380203834
22294,HEART FILIGREE DOVE SMALL,20629.38,16671,861,414,1.4552125279642059,194.0,102.0,-92.0,1.2374410653230161,8306531.4899999965,40.56590298336208,3.3511832786318885
22617,BAKING SET SPACEBOY DESIGN,20546.99,4252,943,600,5.295658587987355,195.0,652.0,457.0,4.832311853245532,8327078.479999997,40.66624657490129,3.3684574192433923
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,20469.08,17875,350,197,1.463076923076923,196.0,86.0,-110.0,1.1451233566433567,8347547.559999997,40.766209683984584,3.3857315598548974
AMAZONFEE,AMAZON FEE,20467.8,3,3,0,6822.599999999999,197.0,5514.0,5317.0,6822.599999999999,8368015.359999997,40.86616654204049,3.4030057004664016
20723,STRAWBERRY CHARLOTTE BAG,20401.05,18296,1379,356,1.1350252343186733,198.0,82.0,-116.0,1.1150552033231307,8388416.409999996,40.96579741878549,3.4202798410779063
22568,FELTCRAFT CUSHION OWL,20244.97,5479,875,389,4.161740614334471,199.0,487.0,288.0,3.695011863478737,8408661.379999997,41.06466606087874,3.437553981689411
85150,LADIES & GENTLEMEN METAL SIGN,20237.72,8361,1110,369,3.0002421524663676,200.0,292.0,92.0,2.420490371965076,8428899.099999998,41.1634992967622,3.454828122300915
48188,DOORMAT WELCOME PUPPIES,20209.4,3414,428,220,8.79626168224299,201.0,815.0,614.0,5.919566490919743,8449108.499999998,41.262194228664754,3.4721022629124203
22273,FELTCRAFT DOLL MOLLY,20150.99,7355,810,423,3.300158536585366,202.0,340.0,138.0,2.739767505098573,8469259.489999998,41.360603908606706,3.489376403523925
22569,FELTCRAFT CUSHION BUTTERFLY,20104.43,5521,784,360,4.187288776796973,203.0,485.0,282.0,3.6414472015939143,8489363.919999998,41.458786207427536,3.506650544135429
21622,VINTAGE UNION JACK CUSHION COVER,19936.94,3699,626,329,5.8373892405063295,204.0,749.0,545.0,5.389818869964855,8509300.859999998,41.556150549547795,3.523924684746934
22900,SET 2 TEA TOWELS I LOVE LONDON,19834.04,6156,723,252,3.684245283018868,205.0,425.0,220.0,3.22190383365822,8529134.899999997,41.65301236766968,3.541198825358438
22413,METAL SIGN TAKE IT OR LEAVE IT,19728.24,6976,881,446,3.297567567567568,206.0,359.0,153.0,2.8280160550458717,8548863.139999997,41.749357499309276,3.558472965969943
21174,POTTERING IN THE SHED METAL SIGN,19593.809999999998,9696,1135,402,2.5139877835951134,207.0,242.0,35.0,2.020813737623762,8568456.949999997,41.84504612656499,3.575747106581448
21936,RED RETROSPOT PICNIC BAG,19576.72,6680,935,359,3.633620873269436,208.0,379.0,171.0,2.9306467065868267,8588033.669999998,41.940651292837885,3.593021247192952
22561,WOODEN SCHOOL COLOURING SET,19524.269999999997,11643,905,556,1.7395341278439869,209.0,186.0,-23.0,1.6769105900541095,8607557.939999998,42.03600031349644,3.610295387804457
22558,CLOTHES PEGS RETROSPOT PACK 24,19513.17,13809,1202,541,1.6692161716171616,210.0,141.0,-69.0,1.4130762546165543,8627071.109999998,42.13129512602689,3.6275695284159615
22169,FAMILY ALBUM WHITE PICTURE FRAME,19507.6,2275,701,276,9.794022824536377,211.0,1180.0,969.0,8.57476923076923,8646578.709999997,42.22656273682098,3.6448436690274657
22384,LUNCH BAG PINK POLKADOT,19500.66,11751,1281,508,2.0076021588280644,212.0,184.0,-28.0,1.659489405157008,8666079.369999997,42.32179645532598,3.6621178096389704
84946,ANTIQUE SILVER T-LIGHT GLASS,19381.62,14664,689,348,1.5028468208092487,213.0,127.0,-86.0,1.3217144026186578,8685460.989999996,42.41644882828416,3.6793919502504746
22427,ENAMEL FLOWER JUG CREAM,19273.280000000002,3217,804,460,6.480569306930693,214.0,855.0,641.0,5.991072427727698,8704734.269999996,42.51057211037758,3.6966660908619797
22083,PAPER CHAIN KIT RETROSPOT,19261.030000000002,6137,810,376,3.7808108108108107,215.0,433.0,218.0,3.1385090435065996,8723995.299999995,42.60463556818548,3.7139402314734844
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,19194.13,1758,419,249,13.07895238095238,216.0,1447.0,1231.0,10.91816268486917,8743189.429999996,42.698372312140215,3.7312143720849886
21908,CHOCOLATE THIS WAY METAL SIGN,19125.980000000003,9678,974,382,2.4602136317395726,217.0,243.0,26.0,1.9762326927051046,8762315.409999996,42.79177623772284,3.7484885126964933
22061,LARGE CAKE STAND HANGING STRAWBERY,19121.37,2171,520,219,11.222917466410747,218.0,1219.0,1001.0,8.807632427452786,8781436.779999996,42.885157649839655,3.7657626533079984
84949,SILVER HANGING T-LIGHT HOLDER,19015.8,11945,693,330,1.8268847795163583,219.0,181.0,-38.0,1.5919464210966932,8800452.579999996,42.97802349870566,3.783036793919502
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,18744.170000000002,15810,680,312,1.4420343839541547,220.0,112.0,-108.0,1.1855895003162558,8819196.749999996,43.06956281118994,3.8003109345310073
22041,"RECORD FRAME 7"" SINGLE SIZE",18650.87,7540,555,101,3.5552499999999996,221.0,332.0,111.0,2.473590185676392,8837847.619999995,43.16064648238123,3.8175850751425116
71053,WHITE METAL LANTERN,18525.22,4700,701,290,4.430222841225627,222.0,595.0,373.0,3.9415361702127663,8856372.839999996,43.251116527329614,3.8348592157540162
22555,PLASTERS IN TIN STRONGMAN,18323.32,11321,956,514,1.8076210092687948,223.0,196.0,-27.0,1.6185248652945852,8874696.159999996,43.34060057038031,3.852133356365521
21484,CHICK GREY HOT WATER BOTTLE,18171.14,4585,864,367,4.568367579908676,224.0,607.0,383.0,3.96317121046892,8892867.299999997,43.42934142487831,3.869407496977025
79323W,WHITE CHERRY LIGHTS,18048.72,3004,349,174,7.03,225.0,903.0,678.0,6.008229027962717,8910916.019999998,43.517484427210306,3.8866816375885302
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,18044.97,4621,814,323,4.762558139534884,226.0,603.0,377.0,3.904992425881844,8928960.989999998,43.60560911598551,3.903955778200035
22505,MEMO BOARD COTTAGE DESIGN,18034.63,3773,744,397,5.474500665778962,227.0,728.0,501.0,4.779917837264776,8946995.62,43.69368330818013,3.921229918811539
22147,FELTCRAFT BUTTERFLY HEARTS,17893.579999999998,12828,1132,582,1.6181639624252775,228.0,162.0,-66.0,1.3948846273776114,8964889.2,43.781068666458594,3.938504059423044
22560,TRADITIONAL MODELLING CLAY,17861.71,14836,742,420,1.3711405835543766,229.0,126.0,-103.0,1.2039437853868966,8982750.91,43.86829838392241,3.955778200034548
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,17746.71,21605,653,344,1.077181818181818,230.0,63.0,-167.0,0.821416801666281,9000497.620000001,43.954966485644604,3.9730523406460527
21914,BLUE HARMONICA IN BOX,17725.36,12957,963,446,1.4485348360655736,231.0,157.0,-74.0,1.3680142008180907,9018222.98,44.04153032218345,3.990326481257558
22297,HEART IVORY TRELLIS SMALL,17702.62,13715,969,391,1.6488473205257836,232.0,144.0,-88.0,1.2907488151658768,9035925.6,44.12798310531391,4.007600621869062
22847,BREAD BIN DINER STYLE IVORY,17669.989999999998,1112,472,259,17.20938559322034,233.0,1948.0,1715.0,15.890278776978416,9053595.59,44.2142765360822,4.024874762480566
22633,HAND WARMER UNION JACK,17576.670000000002,8541,858,473,2.213322222222222,234.0,280.0,46.0,2.057917105725325,9071172.26,44.30011422788521,4.0421489030920705
84467,ENGLISH ROSE DESIGN QUILTED THROW,17477.66,816,83,40,24.040602409638552,235.0,2294.0,2059.0,21.418700980392156,9088649.92,44.385468392952745,4.059423043703576
21136,PAINTED METAL PEARS ASSORTED,17451.45,10496,739,449,1.96908969210174,236.0,215.0,-21.0,1.6626762576219514,9106101.37,44.47069455846734,4.076697184315081
22557,PLASTERS IN TIN VINTAGE PAISLEY,17401.3,10369,1126,580,1.8292387543252595,237.0,220.0,-17.0,1.6782042627061433,9123502.67,44.55567581068245,4.093971324926585
23203,JUMBO BAG DOILEY PATTERNS,17268.69,8893,514,299,2.2405222437137335,238.0,263.0,25.0,1.94182952884291,9140771.36,44.64000944669323,4.111245465538089
84992,72 SWEETHEART FAIRY CAKE CASES,17259.85,34797,1460,614,0.68719707057257,239.0,25.0,-214.0,0.4960154611029686,9158031.209999999,44.72429991154613,4.128519606149594
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,17239.69,8411,662,232,2.683268072289157,240.0,288.0,48.0,2.0496599690880988,9175270.899999999,44.80849192271772,4.145793746761099
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,17177.04,17400,1080,463,1.243974241030359,241.0,94.0,-147.0,0.9871862068965518,9192447.939999998,44.8923779754005,4.163067887372604
21889,WOODEN BOX OF DOMINOES,17095.66,12806,1124,595,1.5506999125109362,242.0,163.0,-79.0,1.3349726690613775,9209543.599999998,44.97586659948281,4.180342027984107
21527,RED RETROSPOT TRADITIONAL TEAPOT,17030.56,2337,570,280,8.77890625,243.0,1149.0,906.0,7.287359863072315,9226574.159999998,45.059037300219224,4.197616168595612
22654,DELUXE SEWING KIT,16971.27,2534,597,300,7.357757475083056,244.0,1053.0,809.0,6.697423046566693,9243545.429999998,45.14191845141371,4.214890309207117
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,16891.44,6782,1041,353,3.062876064333018,245.0,374.0,129.0,2.4906281332940132,9260436.869999997,45.2244097436112,4.2321644498186215
22652,TRAVEL SEWING KIT,16794.05,9912,830,440,1.9016193853427896,246.0,230.0,-16.0,1.6943149717514123,9277230.919999998,45.30642542052977,4.249438590430126
22952,60 CAKE CASES VINTAGE CHRISTMAS,16770.31,27970,1039,520,0.7390534208059981,247.0,36.0,-211.0,0.5995820521987845,9294001.229999999,45.388325160424806,4.266712731041631
21164,HOME SWEET HOME METAL SIGN,16626.41,5981,721,356,3.273665283540802,248.0,445.0,197.0,2.7798712589867915,9310627.639999999,45.46952214810054,4.283986871653135
22993,SET OF 4 PANTRY JELLY MOULDS,16478.48,12649,1073,431,1.497788990825688,249.0,171.0,-78.0,1.302749624476243,9327106.12,45.54999670258793,4.30126101226464
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,16409.02,1699,494,301,10.82219758064516,250.0,1488.0,1238.0,9.658045909358446,9343515.139999999,45.630132041167386,4.318535152876144
22487,WHITE WOOD GARDEN PLANT LADDER,16373.699999999999,1632,898,611,10.688288888888888,251.0,1536.0,1285.0,10.032904411764704,9359888.839999998,45.710094890459935,4.335809293487649
21843,RETRO SPOT CAKE STAND,16354.009999999998,1493,340,207,12.17970588235294,252.0,1632.0,1380.0,10.953791024782316,9376242.849999998,45.78996158137028,4.353083434099154
23301,GARDENERS KNEELING PAD KEEP CALM,16327.349999999999,8807,913,405,1.9439673913043478,253.0,267.0,14.0,1.8539059838764618,9392570.199999997,45.86969807510088,4.370357574710658
22662,LUNCH BAG DOLLY GIRL DESIGN,16213.61,9951,994,426,1.9189353233830846,254.0,229.0,-25.0,1.6293447894683952,9408783.809999997,45.94887910644493,4.387631715322163
48173C,DOORMAT BLACK FLOCK,16032.710000000001,2844,320,166,8.211433021806853,255.0,946.0,691.0,5.6373804500703235,9424816.519999998,46.02717669180934,4.404905855933667
22296,HEART IVORY TRELLIS LARGE,16027.559999999998,9719,833,428,1.8147892271662762,256.0,240.0,-16.0,1.649095585965634,9440844.079999998,46.10544912655575,4.422179996545172
22692,DOORMAT WELCOME TO OUR HOME,15965.95,2143,612,293,9.385898692810457,257.0,1236.0,979.0,7.450279981334578,9456810.029999997,46.18342068177309,4.439454137156677
21877,HOME SWEET HOME MUG,15954.75,14054,755,323,1.5780845442536326,258.0,137.0,-121.0,1.1352461932545894,9472764.779999997,46.26133754050083,4.456728277768181
22634,CHILDS BREAKFAST SET SPACEBOY,15946.55,1688,499,322,10.162814371257484,259.0,1493.0,1234.0,9.447008293838863,9488711.329999998,46.33921435358438,4.474002418379685
20685,DOOR MAT RED SPOT,15889.75,2487,413,245,7.8142615012106535,260.0,1069.0,809.0,6.389123441897869,9504601.079999998,46.41681377732772,4.49127655899119
35004C,SET OF 3 COLOURED FLYING DUCKS,15874.38,3035,355,112,7.756394366197183,261.0,898.0,637.0,5.230438220757825,9520475.459999999,46.49433813990629,4.5085506996026945
22759,SET OF 3 NOTEBOOKS IN PARCEL,15866.56,9380,795,472,1.9730541871921181,262.0,251.0,-11.0,1.6915309168443495,9536342.02,46.571824312614424,4.5258248402142
22837,HOT WATER BOTTLE BABUSHKA,15837.18,3398,436,210,5.311377777777778,263.0,817.0,554.0,4.660735726898175,9552179.2,46.64916700470961,4.543098980825704
22690,DOORMAT HOME SWEET HOME BLUE,15836.35,2538,439,278,8.17325,264.0,1051.0,787.0,6.2396966115051224,9568015.549999999,46.726505643404224,4.560373121437208
23313,VINTAGE CHRISTMAS BUNTING,15798.66,2990,401,254,5.548627450980392,265.0,907.0,642.0,5.283832775919732,9583814.209999999,46.80366021864405,4.577647262048713
22635,CHILDS BREAKFAST SET DOLLY GIRL,15795.01,1660,485,325,10.30381930184805,266.0,1513.0,1247.0,9.515066265060241,9599609.219999999,46.88079696868858,4.594921402660217
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,15759.53,4353,447,238,3.936065934065934,267.0,636.0,369.0,3.6203836434642778,9615368.749999998,46.957760448067795,4.6121955432717225
84375,SET OF 20 KIDS COOKIE CUTTERS,15753.18,7576,797,389,2.509092039800995,268.0,331.0,63.0,2.079353220696938,9631121.929999998,47.03469291649083,4.629469683883227
22632,HAND WARMER RED RETROSPOT,15664.130000000001,7698,733,421,2.218229854689564,269.0,323.0,54.0,2.0348311249675244,9646786.059999999,47.11119049898526,4.646743824494731
22193,RED DINER WALL CLOCK,15658.98,1850,616,265,9.21775974025974,270.0,1386.0,1116.0,8.464313513513513,9662445.04,47.187662930861684,4.664017965106236
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,15645.27,2385,575,279,7.42446956521739,271.0,1114.0,843.0,6.559861635220126,9678090.309999999,47.26406840837448,4.68129210571774
22619,SET OF 6 SOLDIER SKITTLES,15620.09,4091,712,421,4.421916666666667,272.0,675.0,403.0,3.818159374236128,9693710.399999999,47.34035091645793,4.6985662463292455
21891,TRADITIONAL WOODEN SKIPPING ROPE,15547.75,12147,838,483,1.5312412993039444,273.0,175.0,-98.0,1.279966246809912,9709258.149999999,47.41628014382183,4.71584038694075
