StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenueRank,VolumeRank,RankDifference,RevenuePerUnit,ReturnedUnits,ReturnValue,ReturnOrders,ReturnRate
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,8489.17,1983,345,164,5.3535057471264365,563.0,1324.0,761.0,4.280973272818962,146.0,566.38,16.0,7.362581946545638
21988,PACK OF 6 SKULL PAPER PLATES,5820.099999999999,7829,416,209,0.9512735849056603,807.0,318.0,-489.0,0.7434027334270021,576.0,368.64,1.0,7.357261463788478
22796,PHOTO FRAME 3 CLASSIC HANGING,8020.45,806,316,201,10.424025157232704,588.0,2308.0,1720.0,9.950930521091811,59.0,563.8499999999999,25.0,7.320099255583126
22778,GLASS CLOCHE SMALL,3828.66,970,194,106,4.895024875621891,1167.0,2113.0,946.0,3.9470721649484535,71.0,250.77,20.0,7.31958762886598
20972,PINK CREAM FELT CRAFT TRINKET BOX,24785.31,20496,1397,568,1.4045074415308292,146.0,70.0,-76.0,1.209275468384075,1497.0,1553.3899999999999,10.0,7.303864168618267
21989,PACK OF 20 SKULL PAPER NAPKINS,6790.7,8552,654,264,1.0801963746223564,689.0,279.0,-410.0,0.7940481758652946,624.0,409.44,3.0,7.296538821328344
23110,PARISIENNE KEY CABINET,4147.18,700,255,157,6.66234375,1095.0,2455.0,1360.0,5.924542857142858,51.0,293.25,28.0,7.285714285714286
22588,CARD HOLDER GINGHAM HEART,7559.94,2747,481,318,3.1043032786885245,624.0,982.0,358.0,2.752071350564252,195.0,411.8700000000001,3.0,7.098653076083
21667,GLASS CAKE COVER AND PLATE,6126.25,354,163,119,18.958098159509202,770.0,3090.0,2320.0,17.305790960451976,25.0,393.74999999999994,12.0,7.062146892655368
22147,FELTCRAFT BUTTERFLY HEARTS,17893.579999999998,12828,1132,582,1.6181639624252775,228.0,162.0,-66.0,1.3948846273776114,904.0,1142.8000000000002,13.0,7.047084502650453
85047,WHITE BEADED GARLAND STRING 20LIGHT,6664.329999999999,1051,236,137,7.060333333333333,710.0,2026.0,1316.0,6.340941960038058,74.0,450.7,43.0,7.040913415794481
23210,WHITE ROCKING HORSE HAND PAINTED,3551.53,2849,192,115,1.4668316831683168,1242.0,940.0,-302.0,1.2465882765882768,200.0,219.76,4.0,7.02000702000702
21871,SAVE THE PLANET MUG,13654.89,11492,779,299,1.7336513994910943,331.0,190.0,-141.0,1.1882083188304908,806.0,892.19,25.0,7.013574660633484
84754,S/15 SILVER GLASS BAUBLES IN BAG,2634.59,2083,218,129,1.5527232142857144,1555.0,1270.0,-285.0,1.2648055688910227,146.0,155.14,2.0,7.009121459433509
22826,LOVE SEAT ANTIQUE WHITE METAL,6210.0,58,41,33,114.02439024390245,760.0,4446.0,3686.0,107.06896551724138,4.0,517.5,4.0,6.896551724137931
22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",3740.38,4454,360,166,1.0589722222222222,1194.0,620.0,-574.0,0.8397799730579255,307.0,221.82,4.0,6.892680736416704
23485,BOTANICAL GARDENS WALL CLOCK,5843.92,262,83,70,24.791807228915662,802.0,3371.0,2569.0,22.305038167938932,18.0,407.4,13.0,6.870229007633588
22325,MOBILE VINTAGE HEARTS,3139.99,699,224,129,5.006,1374.0,2459.0,1085.0,4.492117310443491,48.0,237.6,16.0,6.866952789699571
22168,ORGANISER WOOD ANTIQUE WHITE,5450.43,657,311,249,8.4775884244373,858.0,2527.0,1669.0,8.29593607305936,45.0,381.65,31.0,6.8493150684931505
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,6885.44,745,270,190,10.384074074074073,677.0,2388.0,1711.0,9.242201342281879,51.0,485.7,27.0,6.845637583892618
21527,RETRO SPOT TRADITIONAL TEAPOT,7937.910000000001,1008,261,150,9.134448669201522,597.0,2069.0,1472.0,7.874910714285715,69.0,545.58,45.0,6.845238095238096
21634,ASSORTED MINI MADRAS NOTEBOOK,1507.74,1771,69,42,1.363768115942029,2184.0,1437.0,-747.0,0.8513495200451722,121.0,151.25,5.0,6.832298136645963
21781,MA CAMPAGNE CUTLERY BOX,10125.72,655,363,150,16.549700272479562,478.0,2531.0,2053.0,15.459114503816792,44.0,600.6,19.0,6.7175572519083975
22692,DOORMAT WELCOME TO OUR HOME,15965.95,2143,612,293,9.385898692810457,257.0,1236.0,979.0,7.450279981334578,143.0,665.0500000000001,3.0,6.672888474101726
23249,VINTAGE RED ENAMEL TRIM PLATE,1406.3,830,80,56,1.891,2273.0,2280.0,7.0,1.6943373493975904,55.0,87.71,7.0,6.626506024096386
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2628.47,1838,179,127,1.7253333333333334,1559.0,1398.0,-161.0,1.4300707290533188,120.0,102.0,1.0,6.528835690968444
22362,GLASS JAR PEACOCK BATH SALTS,2410.53,754,258,133,3.748798449612403,1648.0,2366.0,718.0,3.1969893899204247,49.0,144.55,13.0,6.49867374005305
22752,SET 7 BABUSHKA NESTING BOXES,28139.45,3459,692,323,9.46467142857143,111.0,800.0,689.0,8.135140213934664,224.0,1761.2,25.0,6.475860075166233
75049L,LARGE CIRCULAR MIRROR MOBILE,13153.8,13968,344,106,1.554119318181818,349.0,140.0,-209.0,0.9417096219931271,903.0,808.75,53.0,6.4647766323024065
23169,CLASSIC GLASS COOKIE JAR,6183.389999999999,1443,301,191,4.737715231788079,763.0,1676.0,913.0,4.285093555093555,93.0,379.15,34.0,6.4449064449064455
23358,HOT STUFF HOT WATER BOTTLE,2008.38,594,89,61,4.198539325842697,1859.0,2611.0,752.0,3.381111111111111,38.0,125.94,2.0,6.397306397306397
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,7821.96,800,260,148,11.051226053639846,603.0,2314.0,1711.0,9.77745,51.0,481.34999999999997,26.0,6.375
35400,WOODEN BOX ADVENT CALENDAR,13999.1,1435,419,241,10.473995271867611,312.0,1682.0,1370.0,9.755470383275261,91.0,779.4499999999999,45.0,6.341463414634147
35004B,SET OF 3 BLACK FLYING DUCKS,6809.65,1474,275,64,6.741594202898551,687.0,1651.0,964.0,4.619843962008141,93.0,364.65,24.0,6.309362279511534
22942,CHRISTMAS LIGHTS 10 SANTAS,9466.41,1221,246,176,8.545263157894736,512.0,1847.0,1335.0,7.752997542997543,77.0,612.8500000000001,13.0,6.306306306306306
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2645.2599999999998,798,227,151,3.5144155844155844,1550.0,2318.0,768.0,3.3148621553884707,50.0,164.1,22.0,6.265664160401002
22770,MIRROR CORNICE,1799.62,112,71,49,16.329718309859153,1984.0,3993.0,2009.0,16.068035714285713,7.0,104.64999999999999,6.0,6.25
22569,FELTCRAFT CUSHION BUTTERFLY,20104.43,5521,784,360,4.187288776796973,203.0,485.0,282.0,3.6414472015939143,345.0,1170.63,5.0,6.2488679587031335
22271,FELTCRAFT DOLL ROSIE,13921.730000000001,4866,787,400,3.2711712846347605,316.0,567.0,251.0,2.8610213727907934,304.0,839.2,7.0,6.247431154952733
85042,ANTIQUE LILY FAIRY LIGHTS,12234.56,2694,293,142,4.947550335570471,378.0,1006.0,628.0,4.541410541945063,168.0,757.4,61.0,6.23608017817372
22393,PAPERWEIGHT VINTAGE COLLAGE,1459.3700000000001,834,120,75,2.8713333333333333,2226.0,2275.0,49.0,1.7498441247002399,52.0,111.0,3.0,6.235011990407674
21843,RETRO SPOT CAKE STAND,16354.009999999998,1493,340,207,12.17970588235294,252.0,1632.0,1380.0,10.953791024782316,93.0,996.3499999999999,48.0,6.22906898861353
22163,HEART STRING MEMO HOLDER HANGING,2235.1200000000003,1269,197,86,2.3265841584158418,1728.0,1800.0,72.0,1.7613238770685582,79.0,179.05000000000004,5.0,6.225374310480693
22944,CHRISTMAS METAL POSTCARD WITH BELLS,3577.9900000000002,4870,158,89,1.3859509202453988,1235.0,566.0,-669.0,0.7347002053388091,301.0,311.21000000000004,3.0,6.180698151950718
20703,BLUE PADDED SOFT MOBILE,1993.47,471,169,122,4.2601775147928995,1871.0,2821.0,950.0,4.232420382165605,29.0,123.25,15.0,6.1571125265392785
21747,SMALL SKULL WINDMILL,2452.35,2049,153,83,1.4423376623376625,1633.0,1293.0,-340.0,1.1968521229868228,126.0,136.98000000000002,3.0,6.149341142020498
21035,SET/2 RED RETROSPOT TEA TOWELS,10684.21,3335,503,191,4.400216962524654,445.0,835.0,390.0,3.203661169415292,205.0,564.75,3.0,6.146926536731634
21791,VINTAGE HEADS AND TAILS CARD GAME,22858.6,17609,1316,641,1.4866241560390099,169.0,90.0,-79.0,1.2981202794025781,1077.0,1156.25,10.0,6.11619058436027
22956,36 FOIL HEART CAKE CASES,4878.900000000001,2494,256,189,2.200530303030303,954.0,1067.0,113.0,1.9562550120288695,152.0,283.20000000000005,3.0,6.094627105052125
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,3854.15,1347,208,148,3.4746411483253583,1156.0,1746.0,590.0,2.861284335560505,82.0,214.70000000000002,13.0,6.087602078693393
21424,WOODLAND STORAGE BOX LARGE,2861.6400000000003,955,142,51,4.811619718309859,1459.0,2132.0,673.0,2.9964816753926704,58.0,151.9,9.0,6.0732984293193715
22083,PAPER CHAIN KIT RETRO SPOT,21151.79,7579,591,324,3.3923865546218486,189.0,330.0,141.0,2.7908417997097246,460.0,1197.0,6.0,6.06940229581739
23112,PARISIENNE CURIO CABINET,4507.08,546,241,134,9.16721991701245,1024.0,2697.0,1673.0,8.254725274725274,33.0,239.85000000000002,19.0,6.043956043956044
22180,RETROSPOT LAMP,4938.96,464,214,122,11.550934579439252,946.0,2836.0,1890.0,10.644310344827586,28.0,274.25,16.0,6.0344827586206895
21642,ASSORTED TUTTI FRUTTI PEN,2575.18,4413,251,150,0.8806896551724137,1582.0,628.0,-954.0,0.5835440743258554,266.0,172.34,15.0,6.027645592567414
84818,DANISH ROSE PHOTO FRAME,2382.25,1788,214,122,2.0407943925233645,1656.0,1429.0,-227.0,1.3323545861297539,107.0,132.05,9.0,5.984340044742729
21155,RED RETROSPOT PEG BAG,11060.2,4003,605,247,3.0693126022913257,429.0,686.0,257.0,2.762977766674994,239.0,512.7,14.0,5.970522108418686
22583,PACK OF 6 HANDBAG GIFT BOXES,4955.75,1873,349,250,2.978753462603878,944.0,1372.0,428.0,2.6458889482114256,111.0,272.85,6.0,5.92632140950347
51014L,"FEATHER PEN,LIGHT PINK",2222.35,3445,226,111,0.7759471365638766,1736.0,806.0,-930.0,0.6450943396226415,204.0,167.88,4.0,5.921625544267053
85159B,"WHITE TEA,COFFEE,SUGAR JARS",1503.5,659,88,53,4.945227272727273,2187.0,2523.0,336.0,2.2814871016691955,39.0,92.89,14.0,5.918057663125948
47599B,BLUE PARTY BAGS,6662.54,3492,286,170,2.2239100346020764,711.0,789.0,78.0,1.9079438717067583,206.0,343.96,4.0,5.899198167239404
22781,GUMBALL MAGAZINE RACK,7060.58,867,307,160,9.49896103896104,657.0,2235.0,1578.0,8.143690888119954,51.0,366.75,15.0,5.88235294117647
21198,WHITE HEART CONFETTI IN TUBE,1472.3,1282,118,75,1.7450420168067227,2210.0,1787.0,-423.0,1.1484399375975038,75.0,64.71,3.0,5.850234009360374
85065,CREAM SWEETHEART TRAYS,7524.44,620,256,162,13.5696875,629.0,2577.0,1948.0,12.136193548387096,36.0,377.8,10.0,5.806451612903226
82483,WOOD 2 DRAWER CABINET WHITE FINISH,29003.370000000003,4878,1123,361,6.514496466431095,105.0,564.0,459.0,5.945750307503076,283.0,1683.8500000000001,82.0,5.801558015580156
22493,PAINT YOUR OWN CANVAS SET,7608.119999999999,4738,418,244,1.8342227378190255,621.0,585.0,-36.0,1.6057661460531867,274.0,398.1,5.0,5.7830308146897424
47502,POLKADOT CUTLERY 24 PCS IN TRAY,6855.75,640,79,40,14.809113924050632,683.0,2552.0,1869.0,10.712109375,37.0,387.95,7.0,5.78125
84676,BATH DUCK WATERING CAN,2102.46,848,110,76,3.1355454545454546,1804.0,2257.0,453.0,2.479316037735849,49.0,132.55,10.0,5.778301886792453
22891,TEA FOR ONE POLKADOT,3103.7,644,230,108,5.596608695652174,1382.0,2544.0,1162.0,4.8194099378881985,37.0,157.25,24.0,5.745341614906832
23207,LUNCH BAG ALPHABET DESIGN,13325.55,7830,740,377,1.9909656084656082,337.0,317.0,-20.0,1.7018582375478926,448.0,659.6,13.0,5.721583652618135
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,2368.37,577,99,81,4.6737254901960785,1665.0,2641.0,976.0,4.104627383015598,33.0,136.95,5.0,5.719237435008666
22617,BAKING SET SPACEBOY DESIGN,20546.99,4252,943,600,5.295658587987355,195.0,652.0,457.0,4.832311853245532,243.0,1147.55,67.0,5.714957666980244
22215,CAKE STAND WHITE TWO TIER LACE,8809.93,1085,359,245,9.028802228412257,544.0,1986.0,1442.0,8.119751152073732,62.0,510.0,30.0,5.714285714285714
22335,HEART DECORATION PAINTED ZINC,5644.77,8666,510,242,0.8489312977099237,828.0,275.0,-553.0,0.6513697207477499,495.0,292.95000000000005,11.0,5.711977844449573
22574,HEART WOODEN CHRISTMAS DECORATION,4629.17,5074,415,253,1.0663095238095237,1003.0,542.0,-461.0,0.9123314938904218,288.0,219.84,2.0,5.675995270003941
22157,ANGEL DECORATION WITH LACE PADDED,1451.3999999999999,1698,124,88,0.894296875,2238.0,1489.0,-749.0,0.8547703180212013,96.0,81.6,2.0,5.6537102473498235
23315,IVORY REFECTORY CLOCK,2094.24,213,86,63,10.776511627906977,1807.0,3542.0,1735.0,9.832112676056337,12.0,97.8,1.0,5.633802816901409
POST,POSTAGE,125682.42,5363,1851,405,29.466515397082656,9.0,501.0,492.0,23.435096028342347,302.0,15252.01,226.0,5.6311765802722356
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,6457.94,734,202,129,9.293529411764705,730.0,2404.0,1674.0,8.798283378746593,41.0,336.15,5.0,5.5858310626703
23079,TOADSTOOL BEDSIDE LIGHT,2225.45,251,106,83,8.936915887850466,1735.0,3411.0,1676.0,8.86633466135458,14.0,125.3,7.0,5.577689243027888
22634,CHILDS BREAKFAST SET SPACEBOY,15946.55,1688,499,322,10.162814371257484,259.0,1493.0,1234.0,9.447008293838863,94.0,906.3,53.0,5.568720379146919
84616,SILVER ROCCOCO CHANDELIER,1472.62,72,25,19,27.726799999999997,2209.0,4313.0,2104.0,20.453055555555554,4.0,119.8,3.0,5.555555555555555
23252,VINTAGE RED ENAMEL TRIM JUG,2231.61,595,136,104,4.0433088235294115,1732.0,2608.0,876.0,3.750605042016807,33.0,123.75,7.0,5.546218487394958
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,2719.38,344,75,31,10.9716,1521.0,3112.0,1591.0,7.905174418604651,19.0,151.05,3.0,5.523255813953488
85178,VICTORIAN SEWING KIT,6024.52,5478,313,177,1.363103448275862,778.0,488.0,-290.0,1.0997663380795912,301.0,337.85,6.0,5.494706097115736
22071,SMALL RETRO SPOT MUG IN BOX WHITE,1426.13,383,81,74,3.936024096385542,2257.0,3013.0,756.0,3.7235770234986947,21.0,60.75,3.0,5.483028720626632
21135,VICTORIAN METAL POSTCARD SPRING,8567.24,5985,405,251,2.0081490384615384,554.0,444.0,-110.0,1.4314519632414369,328.0,182.8,6.0,5.480367585630744
23109,PACK OF SIX LED TEA LIGHTS,5008.26,1752,203,132,3.2622815533980583,936.0,1451.0,515.0,2.858595890410959,96.0,239.04,1.0,5.47945205479452
22423,REGENCY CAKESTAND 3 TIER,330590.32,26495,3920,1314,14.176062215477998,2.0,43.0,41.0,12.477460652953388,1450.0,16545.3,341.0,5.4727307039063975
22328,ROUND SNACK BOXES SET OF 4 FRUITS,35922.51,12876,1155,400,3.1904725085910655,72.0,159.0,87.0,2.7898811742777263,699.0,1812.4499999999998,24.0,5.428704566635601
21463,MIRRORED DISCO BALL,7484.81,1349,302,169,6.5647350993377485,631.0,1743.0,1112.0,5.548413639733136,73.0,397.35,26.0,5.411415863602668
51014C,"FEATHER PEN,COAL BLACK",2751.5,4283,266,108,0.8253558052434458,1504.0,648.0,-856.0,0.6424235349054401,230.0,144.9,6.0,5.370067709549381
22364,GLASS JAR DIGESTIVE BISCUITS,6498.610000000001,2061,346,164,3.85433908045977,724.0,1283.0,559.0,3.1531344007763225,110.0,306.90000000000003,29.0,5.337214944201843
71477,COLOURED GLASS STAR T-LIGHT HOLDER,3580.96,1012,52,31,4.481132075471698,1233.0,2062.0,829.0,3.538498023715415,54.0,197.46,7.0,5.33596837944664
21324,HANGING MEDINA LANTERN SMALL,2845.71,1014,175,101,3.7048022598870056,1466.0,2057.0,591.0,2.8064201183431954,54.0,140.1,3.0,5.325443786982249
20979,36 PENCILS TUBE RED SPOTTY,4252.11,3395,275,144,1.5688086642599277,1070.0,819.0,-251.0,1.252462444771723,180.0,200.68,7.0,5.3019145802650955
79072,TEATIME CAKE TIN WITH HANDLE,3083.2,284,107,41,12.714485981308412,1388.0,3296.0,1908.0,10.856338028169013,15.0,149.25,8.0,5.28169014084507
22218,CAKE STAND LACE WHITE,5365.66,1234,265,143,5.378188679245283,879.0,1839.0,960.0,4.348184764991896,65.0,250.75,12.0,5.26742301458671
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2344.9,646,178,113,4.322417582417582,1679.0,2543.0,864.0,3.629876160990712,34.0,133.94,7.0,5.263157894736842
22061,LARGE CAKE STAND HANGING STRAWBERY,19121.37,2171,520,219,11.222917466410747,218.0,1219.0,1001.0,8.807632427452786,114.0,1060.35,63.0,5.25103638876094
22149,FELTCRAFT 6 FLOWER FRIENDS,26218.97,12674,1382,684,2.382309879175551,128.0,168.0,40.0,2.0687210036294776,664.0,1244.4,22.0,5.239072116143285
23470,CARD HOLDER LOVE BIRD LARGE,1460.5,232,84,70,6.810714285714286,2223.0,3478.0,1255.0,6.295258620689655,12.0,70.7,8.0,5.172413793103448
21927,BLUE/CREAM STRIPE CUSHION COVER,1728.24,1260,192,93,1.6878238341968912,2030.0,1810.0,-220.0,1.3716190476190475,65.0,81.25,12.0,5.158730158730158
22254,FELT TOADSTOOL LARGE,1792.21,1398,148,95,1.5208,1989.0,1712.0,-277.0,1.2819814020028613,72.0,90.0,7.0,5.150214592274678
21787,RAIN PONCHO RETROSPOT,8333.11,10408,308,150,1.0369426751592357,578.0,216.0,-362.0,0.8006446963873943,528.0,420.0,3.0,5.073020753266718
22090,PAPER BUNTING RETRO SPOTS,24933.940000000002,8292,783,367,3.557169811320755,144.0,297.0,153.0,3.006987457790642,418.0,1073.1,3.0,5.041003376748673
22231,JIGSAW TREE WITH BIRDHOUSE,2712.48,2135,297,166,1.5546843853820598,1527.0,1241.0,-286.0,1.2704824355971898,107.0,150.15,18.0,5.011709601873536
22501,PICNIC BASKET WICKER LARGE,30339.36,2640,769,346,13.447272727272727,94.0,1021.0,927.0,11.492181818181818,131.0,1158.45,33.0,4.962121212121212
23203,JUMBO BAG VINTAGE DOILY,24489.08,11448,711,363,2.300598885793872,149.0,192.0,43.0,2.139157931516422,568.0,1030.6399999999999,13.0,4.96156533892383
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,3789.9,914,182,112,4.502459016393443,1177.0,2182.0,1005.0,4.146498905908096,45.0,185.09,10.0,4.923413566739606
22509,SEWING BOX RETROSPOT DESIGN,5130.36,387,187,142,15.858031914893617,914.0,3004.0,2090.0,13.256744186046511,19.0,288.04999999999995,5.0,4.909560723514212
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,23709.46,3141,661,269,9.802632375189107,160.0,871.0,711.0,7.548379496975485,154.0,1212.1,32.0,4.902897166507482
23199,JUMBO BAG APPLES,30450.690000000002,14908,978,344,2.5699290060851925,93.0,125.0,32.0,2.0425737858867725,723.0,1309.25,21.0,4.849745103300242
21086,SET/6 RED SPOTTY PAPER CUPS,10781.81,16658,843,311,0.8944613583138173,441.0,104.0,-337.0,0.6472451674870933,792.0,422.64000000000004,4.0,4.754472325609317
22689,DOORMAT MERRY CHRISTMAS RED,8366.72,1095,265,182,9.342255639097743,576.0,1970.0,1394.0,7.640840182648401,52.0,354.0,2.0,4.748858447488584
23486,ANTIQUE HEART SHELF UNIT,4145.47,275,74,64,17.8127027027027,1096.0,3324.0,2228.0,15.074436363636364,13.0,199.65,6.0,4.7272727272727275
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",3331.91,425,129,65,11.791846153846153,1304.0,2920.0,1616.0,7.839788235294117,20.0,199.0,12.0,4.705882352941177
21987,PACK OF 6 SKULL PAPER CUPS,3988.06,6417,385,209,0.7309923664122138,1128.0,391.0,-737.0,0.621483559295621,301.0,138.04999999999998,4.0,4.690665419978183
21713,CITRONELLA CANDLE FLOWERPOT,5145.4400000000005,2733,391,232,2.3839393939393942,905.0,988.0,83.0,1.882707647274058,128.0,233.00000000000003,19.0,4.683497987559458
20728,LUNCH BAG CARS BLUE,42270.3,24596,2067,702,1.9748732663797226,53.0,54.0,1.0,1.7185843226540902,1140.0,1678.0,43.0,4.634899983737193
22184,CAKE STAND VICTORIAN FILIGREE LARGE,2887.07,389,146,60,9.19986301369863,1447.0,2998.0,1551.0,7.421773778920309,18.0,134.8,12.0,4.627249357326478
20974,12 PENCILS SMALL TUBE SKULL,8686.54,13267,823,370,0.74572267920094,549.0,152.0,-397.0,0.6547478706565162,612.0,397.79999999999995,6.0,4.6129494233813215
21808,"CHRISTMAS GARLAND STARS,TREES",2715.53,1001,144,70,3.6015753424657535,1524.0,2078.0,554.0,2.712817182817183,46.0,155.0,4.0,4.595404595404595
20726,LUNCH BAG WOODLAND,38506.74,22120,1928,585,2.1101485655737706,62.0,60.0,-2.0,1.7408110307414104,1015.0,1497.95,38.0,4.588607594936709
21743,STAR PORTABLE TABLE LIGHT,3767.0800000000004,1288,182,117,3.553675675675676,1182.0,1783.0,601.0,2.924751552795031,59.0,174.05,5.0,4.580745341614907
20802,SMALL GLASS SUNDAE DISH CLEAR,1596.81,1051,116,68,2.104051724137931,2117.0,2026.0,-91.0,1.519324452901998,48.0,34.92,4.0,4.567078972407232
20727,LUNCH BAG BLACK SKULL.,45655.27,26678,2351,705,2.023109908409659,42.0,42.0,0.0,1.7113453032461203,1211.0,1778.95,45.0,4.539320788664818
21873,IF YOU CAN'T STAND THE HEAT MUG,2360.0099999999998,2010,199,98,1.6709547738693467,1670.0,1307.0,-363.0,1.1741343283582089,91.0,100.07000000000001,4.0,4.527363184079602
20969,RED FLORAL FELTCRAFT SHOULDER BAG,12066.52,3237,613,285,4.244845528455285,385.0,850.0,465.0,3.7276861291319126,145.0,491.91,2.0,4.479456286685203
23343,JUMBO BAG VINTAGE CHRISTMAS,13972.710000000001,6078,476,286,2.417366255144033,313.0,439.0,126.0,2.298899308983218,271.0,505.68,7.0,4.458703520895031
23201,JUMBO BAG ALPHABET,27850.83,13366,906,396,2.3900109769484086,116.0,150.0,34.0,2.0837071674397727,594.0,1076.02,14.0,4.444111925781835
21275,ZINC TOP 2 DOOR WOODEN SHELF,1714.48,249,55,45,14.021454545454544,2039.0,3420.0,1381.0,6.885461847389558,11.0,138.45,8.0,4.417670682730924
20979,36 PENCILS TUBE RED RETROSPOT,6019.7,4761,434,214,1.57,780.0,582.0,-198.0,1.264377231674018,210.0,262.5,20.0,4.410838059231255
23318,BOX OF 6 MINI VINTAGE CRACKERS,9162.41,3809,376,270,2.7416492146596863,529.0,724.0,195.0,2.4054633762142292,168.0,368.71000000000004,7.0,4.4106064583880285
22847,BREAD BIN DINER STYLE IVORY,17669.989999999998,1112,472,259,17.20938559322034,233.0,1948.0,1715.0,15.890278776978416,49.0,794.55,36.0,4.406474820143885
22361,GLASS JAR DAISY FRESH COTTON WOOL,6036.26,1854,501,189,4.225546719681909,776.0,1383.0,607.0,3.2558036677454156,81.0,232.85000000000002,29.0,4.368932038834951
21527,RED RETROSPOT TRADITIONAL TEAPOT,17030.56,2337,570,280,8.77890625,243.0,1149.0,906.0,7.287359863072315,102.0,787.9,69.0,4.364569961489089
15058A,BLUE WHITE SPOTS GARDEN PARASOL,1485.24,276,59,41,7.573833333333334,2198.0,3317.0,1119.0,5.381304347826087,12.0,83.4,2.0,4.3478260869565215
21469,POLKA DOT RAFFIA FOOD COVER,3482.01,1165,210,130,3.972095238095238,1261.0,1895.0,634.0,2.9888497854077256,50.0,67.5,3.0,4.291845493562231
22487,WHITE WOOD GARDEN PLANT LADDER,16373.699999999999,1632,898,611,10.688288888888888,251.0,1536.0,1285.0,10.032904411764704,70.0,635.6,37.0,4.28921568627451
84949,SILVER HANGING T-LIGHT HOLDER,19015.8,11945,693,330,1.8268847795163583,219.0,181.0,-38.0,1.5919464210966932,512.0,793.8,66.0,4.286312264545835
22550,HOLIDAY FUN LUDO,7669.64,2061,428,275,4.3342890442890445,616.0,1283.0,667.0,3.7213197476952935,88.0,330.0,8.0,4.269771955361476
23256,CHILDRENS CUTLERY SPACEBOY,8517.67,2077,360,225,4.469945054945056,560.0,1272.0,712.0,4.100948483389504,88.0,338.0,8.0,4.236880115551276
20665,RED SPOTTY PURSE,2278.17,736,156,100,3.578525641025641,1704.0,2401.0,697.0,3.0953396739130437,31.0,91.45000000000002,4.0,4.211956521739131
