StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenuePerUnit,ReturnedUnits,ReturnValue,ReturnRate
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,20469.08,17875,350,197,1.463076923076923,1.1451233566433567,72.0,90.0,0.40279720279720277
AMAZONFEE,AMAZON FEE,20467.8,3,3,0,6822.599999999999,6822.599999999999,33.0,241988.3,1100.0
20723,STRAWBERRY CHARLOTTE BAG,20401.05,18296,1379,356,1.1350252343186733,1.1150552033231307,187.0,157.78,1.0220813292522957
22568,FELTCRAFT CUSHION OWL,20244.97,5479,875,389,4.161740614334471,3.695011863478737,212.0,725.1600000000001,3.869319218835554
85150,LADIES & GENTLEMEN METAL SIGN,20237.72,8361,1110,369,3.0002421524663676,2.420490371965076,26.0,64.95,0.3109675876091377
48188,DOORMAT WELCOME PUPPIES,20209.4,3414,428,220,8.79626168224299,5.919566490919743,9.0,71.85,0.26362038664323373
22273,FELTCRAFT DOLL MOLLY,20150.99,7355,810,423,3.300158536585366,2.739767505098573,1464.0,3562.7999999999997,19.90482664853841
22569,FELTCRAFT CUSHION BUTTERFLY,20104.43,5521,784,360,4.187288776796973,3.6414472015939143,345.0,1170.63,6.2488679587031335
21622,VINTAGE UNION JACK CUSHION COVER,19936.94,3699,626,329,5.8373892405063295,5.389818869964855,43.0,212.85000000000002,1.1624763449580968
22900,SET 2 TEA TOWELS I LOVE LONDON,19834.04,6156,723,252,3.684245283018868,3.22190383365822,216.0,552.5999999999999,3.508771929824561
22413,METAL SIGN TAKE IT OR LEAVE IT,19728.24,6976,881,446,3.297567567567568,2.8280160550458717,129.0,340.54999999999995,1.849197247706422
21174,POTTERING IN THE SHED METAL SIGN,19593.809999999998,9696,1135,402,2.5139877835951134,2.020813737623762,4.0,7.8,0.041254125412541254
21936,RED RETROSPOT PICNIC BAG,19576.72,6680,935,359,3.633620873269436,2.9306467065868267,129.0,350.45,1.9311377245508983
22561,WOODEN SCHOOL COLOURING SET,19524.269999999997,11643,905,556,1.7395341278439869,1.6769105900541095,410.0,611.6999999999999,3.5214291849179764
22558,CLOTHES PEGS RETROSPOT PACK 24,19513.17,13809,1202,541,1.6692161716171616,1.4130762546165543,91.0,130.70999999999998,0.6589905134332681
22169,FAMILY ALBUM WHITE PICTURE FRAME,19507.6,2275,701,276,9.794022824536377,8.57476923076923,93.0,741.2,4.087912087912088
22384,LUNCH BAG PINK POLKADOT,19500.66,11751,1281,508,2.0076021588280644,1.659489405157008,157.0,244.45,1.3360565058292913
84946,ANTIQUE SILVER T-LIGHT GLASS,19381.62,14664,689,348,1.5028468208092487,1.3217144026186578,316.0,349.21,2.15493726132024
22427,ENAMEL FLOWER JUG CREAM,19273.280000000002,3217,804,460,6.480569306930693,5.991072427727698,50.0,291.5,1.554243083618278
22083,PAPER CHAIN KIT RETROSPOT,19261.030000000002,6137,810,376,3.7808108108108107,3.1385090435065996,68.0,200.60000000000002,1.10803324099723
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,19194.13,1758,419,249,13.07895238095238,10.91816268486917,62.0,670.1,3.526734926052332
21908,CHOCOLATE THIS WAY METAL SIGN,19125.980000000003,9678,974,382,2.4602136317395726,1.9762326927051046,32.0,67.2,0.3306468278569953
22061,LARGE CAKE STAND HANGING STRAWBERY,19121.37,2171,520,219,11.222917466410747,8.807632427452786,114.0,1060.35,5.25103638876094
84949,SILVER HANGING T-LIGHT HOLDER,19015.8,11945,693,330,1.8268847795163583,1.5919464210966932,512.0,793.8,4.286312264545835
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,18744.170000000002,15810,680,312,1.4420343839541547,1.1855895003162558,37.0,44.54,0.23402909550917142
22041,"RECORD FRAME 7"" SINGLE SIZE",18650.87,7540,555,101,3.5552499999999996,2.473590185676392,42.0,103.95,0.5570291777188329
71053,WHITE METAL LANTERN,18525.22,4700,701,290,4.430222841225627,3.9415361702127663,68.0,248.52,1.446808510638298
22555,PLASTERS IN TIN STRONGMAN,18323.32,11321,956,514,1.8076210092687948,1.6185248652945852,40.0,65.99999999999999,0.35332567794364456
21484,CHICK GREY HOT WATER BOTTLE,18171.14,4585,864,367,4.568367579908676,3.96317121046892,51.0,157.95000000000002,1.1123227917121048
79323W,WHITE CHERRY LIGHTS,18048.72,3004,349,174,7.03,6.008229027962717,1088.0,6421.1,36.21837549933422
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,18044.97,4621,814,323,4.762558139534884,3.904992425881844,62.0,222.78,1.3417009305345162
22505,MEMO BOARD COTTAGE DESIGN,18034.63,3773,744,397,5.474500665778962,4.779917837264776,19.0,94.05,0.5035780545984627
22147,FELTCRAFT BUTTERFLY HEARTS,17893.579999999998,12828,1132,582,1.6181639624252775,1.3948846273776114,904.0,1142.8000000000002,7.047084502650453
22560,TRADITIONAL MODELLING CLAY,17861.71,14836,742,420,1.3711405835543766,1.2039437853868966,175.0,191.2,1.1795632245888379
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,17746.71,21605,653,344,1.077181818181818,0.821416801666281,156.0,141.73,0.7220550798426291
21914,BLUE HARMONICA IN BOX,17725.36,12957,963,446,1.4485348360655736,1.3680142008180907,120.0,150.0,0.9261403102570039
22297,HEART IVORY TRELLIS SMALL,17702.62,13715,969,391,1.6488473205257836,1.2907488151658768,275.0,343.75,2.005103900838498
22847,BREAD BIN DINER STYLE IVORY,17669.989999999998,1112,472,259,17.20938559322034,15.890278776978416,49.0,794.55,4.406474820143885
22633,HAND WARMER UNION JACK,17576.670000000002,8541,858,473,2.213322222222222,2.057917105725325,39.0,81.9,0.45662100456621
84467,ENGLISH ROSE DESIGN QUILTED THROW,17477.66,816,83,40,24.040602409638552,21.418700980392156,2.0,79.9,0.24509803921568626
21136,PAINTED METAL PEARS ASSORTED,17451.45,10496,739,449,1.96908969210174,1.6626762576219514,225.0,329.36999999999995,2.143673780487805
22557,PLASTERS IN TIN VINTAGE PAISLEY,17401.3,10369,1126,580,1.8292387543252595,1.6782042627061433,68.0,112.19999999999999,0.6558009451248915
23203,JUMBO BAG DOILEY PATTERNS,17268.69,8893,514,299,2.2405222437137335,1.94182952884291,22.0,45.760000000000005,0.2473855841673226
84992,72 SWEETHEART FAIRY CAKE CASES,17259.85,34797,1460,614,0.68719707057257,0.4960154611029686,410.0,175.33,1.1782624938931519
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,17239.69,8411,662,232,2.683268072289157,2.0496599690880988,265.0,479.58000000000004,3.1506360718107236
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,17177.04,17400,1080,463,1.243974241030359,0.9871862068965518,36.0,34.2,0.20689655172413793
21889,WOODEN BOX OF DOMINOES,17095.66,12806,1124,595,1.5506999125109362,1.3349726690613775,155.0,193.75,1.2103701389973451
21527,RED RETROSPOT TRADITIONAL TEAPOT,17030.56,2337,570,280,8.77890625,7.287359863072315,102.0,787.9,4.364569961489089
22654,DELUXE SEWING KIT,16971.27,2534,597,300,7.357757475083056,6.697423046566693,52.0,306.40000000000003,2.0520915548539858
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,16891.44,6782,1041,353,3.062876064333018,2.4906281332940132,30.0,76.05,0.44234739015039815
22652,TRAVEL SEWING KIT,16794.05,9912,830,440,1.9016193853427896,1.6943149717514123,56.0,92.39999999999999,0.5649717514124294
22952,60 CAKE CASES VINTAGE CHRISTMAS,16770.31,27970,1039,520,0.7390534208059981,0.5995820521987845,552.0,241.2,1.973543081873436
21164,HOME SWEET HOME METAL SIGN,16626.41,5981,721,356,3.273665283540802,2.7798712589867915,22.0,64.9,0.3678314663099816
22993,SET OF 4 PANTRY JELLY MOULDS,16478.48,12649,1073,431,1.497788990825688,1.302749624476243,68.0,85.0,0.5375919044983793
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,16409.02,1699,494,301,10.82219758064516,9.658045909358446,20.0,170.34,1.1771630370806356
22487,WHITE WOOD GARDEN PLANT LADDER,16373.699999999999,1632,898,611,10.688288888888888,10.032904411764704,70.0,635.6,4.28921568627451
21843,RETRO SPOT CAKE STAND,16354.009999999998,1493,340,207,12.17970588235294,10.953791024782316,93.0,996.3499999999999,6.22906898861353
23301,GARDENERS KNEELING PAD KEEP CALM,16327.349999999999,8807,913,405,1.9439673913043478,1.8539059838764618,114.0,168.89999999999998,1.2944248892926082
22662,LUNCH BAG DOLLY GIRL DESIGN,16213.61,9951,994,426,1.9189353233830846,1.6293447894683952,68.0,112.2,0.6833484071952568
48173C,DOORMAT BLACK FLOCK,16032.710000000001,2844,320,166,8.211433021806853,5.6373804500703235,5.0,40.95,0.17580872011251758
22296,HEART IVORY TRELLIS LARGE,16027.559999999998,9719,833,428,1.8147892271662762,1.649095585965634,8.0,13.2,0.08231299516411153
22692,DOORMAT WELCOME TO OUR HOME,15965.95,2143,612,293,9.385898692810457,7.450279981334578,143.0,665.0500000000001,6.672888474101726
21877,HOME SWEET HOME MUG,15954.75,14054,755,323,1.5780845442536326,1.1352461932545894,1086.0,1176.8200000000002,7.727337412836204
22634,CHILDS BREAKFAST SET SPACEBOY,15946.55,1688,499,322,10.162814371257484,9.447008293838863,94.0,906.3,5.568720379146919
20685,DOOR MAT RED SPOT,15889.75,2487,413,245,7.8142615012106535,6.389123441897869,5.0,36.31,0.2010454362685967
35004C,SET OF 3 COLOURED FLYING DUCKS,15874.38,3035,355,112,7.756394366197183,5.230438220757825,88.0,426.8,2.899505766062603
22759,SET OF 3 NOTEBOOKS IN PARCEL,15866.56,9380,795,472,1.9730541871921181,1.6915309168443495,26.0,42.89999999999999,0.2771855010660981
22837,HOT WATER BOTTLE BABUSHKA,15837.18,3398,436,210,5.311377777777778,4.660735726898175,37.0,157.65,1.088875809299588
22690,DOORMAT HOME SWEET HOME BLUE,15836.35,2538,439,278,8.17325,6.2396966115051224,6.0,48.3,0.2364066193853428
23313,VINTAGE CHRISTMAS BUNTING,15798.66,2990,401,254,5.548627450980392,5.283832775919732,13.0,64.35,0.43478260869565216
22635,CHILDS BREAKFAST SET DOLLY GIRL,15795.01,1660,485,325,10.30381930184805,9.515066265060241,124.0,1113.4499999999998,7.46987951807229
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,15759.53,4353,447,238,3.936065934065934,3.6203836434642778,20.0,75.0,0.4594532506317482
84375,SET OF 20 KIDS COOKIE CUTTERS,15753.18,7576,797,389,2.509092039800995,2.079353220696938,61.0,120.89999999999999,0.8051742344244984
22632,HAND WARMER RED RETROSPOT,15664.130000000001,7698,733,421,2.218229854689564,2.0348311249675244,35.0,71.5,0.45466354897375943
22193,RED DINER WALL CLOCK,15658.98,1850,616,265,9.21775974025974,8.464313513513513,39.0,319.59999999999997,2.108108108108108
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,15645.27,2385,575,279,7.42446956521739,6.559861635220126,90.0,581.9,3.7735849056603774
22619,SET OF 6 SOLDIER SKITTLES,15620.09,4091,712,421,4.421916666666667,3.818159374236128,10.0,37.5,0.24443901246638963
21891,TRADITIONAL WOODEN SKIPPING ROPE,15547.75,12147,838,483,1.5312412993039444,1.279966246809912,93.0,118.07,0.7656211410224747
48111,DOORMAT 3 SMILEY CATS,15437.73,2420,437,173,9.361095890410958,6.379227272727273,2.0,15.9,0.08264462809917356
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,15411.9,5026,997,383,3.7266401590457257,3.066434540389972,146.0,399.71999999999997,2.904894548348587
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,15400.28,3456,416,247,6.543149038461539,4.456099537037037,13.0,75.35,0.3761574074074074
84378,SET OF 3 HEART COOKIE CUTTERS,15388.44,11637,1248,601,1.5957911392405062,1.3223717452951793,93.0,116.06,0.7991750451147204
85014B,RED RETROSPOT UMBRELLA,15376.300000000001,2699,484,273,6.775227272727273,5.697035939236755,5.0,29.75,0.1852537977028529
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,15354.35,3759,685,383,4.075775862068965,4.084690077148178,1.0,3.75,0.026602819898909287
21094,SET/6 RED SPOTTY PAPER PLATES,15334.029999999999,19633,984,328,0.988060606060606,0.7810334640656038,762.0,495.24,3.881220394234197
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,15324.35,4205,493,268,3.911322645290581,3.6443162901307966,3.0,11.25,0.0713436385255648
22940,FELTCRAFT CHRISTMAS FAIRY,15282.81,3491,586,392,4.533444816053512,4.377774276711544,39.0,120.75,1.1171584073331424
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,15275.82,17144,1086,578,0.9761738351254479,0.8910300979934671,470.0,334.22,2.741483901073262
21975,PACK OF 60 DINOSAUR CAKE CASES,15236.619999999999,31332,1303,543,0.6300827689992475,0.48629579982126897,95.0,49.26,0.3032043916762415
21165,BEWARE OF THE CAT METAL SIGN,15167.38,9360,966,321,2.123363821138211,1.6204465811965811,51.0,82.59,0.5448717948717948
21217,RED RETROSPOT ROUND CAKE TINS,15123.2,1420,465,219,12.523447537473233,10.650140845070423,20.0,199.0,1.4084507042253522
20750,RED RETROSPOT MINI CASES,15118.47,2066,508,307,8.202882352941177,7.3177492739593415,17.0,122.35,0.8228460793804453
82582,AREA PATROLLED METAL SIGN,15110.980000000001,7479,796,258,2.3533042394014965,2.0204546062307798,129.0,241.38,1.7248295226634576
35970,ZINC FOLKART SLEIGH BELLS,15072.58,8375,692,415,2.25901269393512,1.7997110447761193,74.0,122.86000000000001,0.8835820895522388
22946,WOODEN ADVENT CALENDAR CREAM,15060.57,976,275,152,18.37695652173913,15.430911885245902,26.0,390.3,2.663934426229508
22606,WOODEN SKITTLES GARDEN SET,14881.94,1069,374,269,16.358620689655172,13.921365762394762,34.0,430.7,3.1805425631431246
22730,ALARM CLOCK BAKELIKE IVORY,14867.27,3702,746,289,4.39781041388518,4.016010264721772,58.0,217.5,1.5667206915180982
21770,OPEN CLOSED METAL SIGN,14807.300000000001,2991,651,423,5.4356748466257665,4.950618522233367,48.0,212.4,1.60481444332999
17003,BROCADE RING PURSE,14766.42,70379,457,215,0.30207343412526994,0.20981287031642962,740.0,215.78,1.0514500063939527
22485,SET OF 2 WOODEN MARKET CRATES,14677.84,1101,419,280,14.761428571428572,13.331371480472297,13.0,165.75,1.1807447774750226
21912,VINTAGE SNAKES & LADDERS,14651.33,3736,830,447,4.668100961538462,3.921662205567452,76.0,285.0,2.0342612419700217
21217,RED SPOTTY ROUND CAKE TINS,14646.039999999999,1484,463,277,10.806630669546434,9.869299191374662,30.0,285.5,2.0215633423180592
21380,WOODEN HAPPY BIRTHDAY GARLAND,14593.320000000002,5031,651,325,3.406554878048781,2.9006797853309485,582.0,1601.7,11.568276684555755
84050,PINK HEART SHAPE EGG FRYING PAN,14525.0,9853,715,308,2.1541551246537396,1.4741703034608749,66.0,107.3,0.6698467471835989
84997D,CHILDRENS CUTLERY POLKADOT PINK,14493.640000000001,3666,358,208,4.503296398891967,3.9535297326786694,4.0,15.0,0.10911074740861974
22150,3 STRIPEY MICE FELTCRAFT,14486.55,7815,938,505,2.1962277951933125,1.8536852207293666,764.0,1264.8,9.776071657069737
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,14438.97,3970,476,271,3.907193347193347,3.637020151133501,80.0,274.08000000000004,2.0151133501259446
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,14411.13,11120,815,278,1.59683192261185,1.2959649280575538,62.0,81.3,0.5575539568345323
22384,LUNCH BAG PINK RETROSPOT,14391.72,8916,812,375,1.8455259975816203,1.6141453566621802,128.0,190.4,1.4356213548676535
22352,LUNCH BOX WITH CUTLERY RETROSPOT,14348.82,5679,887,316,3.190011248593926,2.5266455361859483,31.0,78.6,0.5458707518929389
20748,KENSINGTON COFFEE SET,14266.98,1600,183,86,12.383224043715847,8.9168625,0.0,0.0,0.0
21169,YOU'RE CONFUSING ME METAL SIGN,14262.61,8856,772,278,2.130267857142857,1.6105024841915085,33.0,54.57,0.37262872628726285
21955,DOORMAT UNION JACK GUNS AND ROSES,14236.9,2349,401,201,8.678539603960397,6.060834397616007,12.0,83.4,0.5108556832694764
23200,JUMBO BAG PEARS,14188.960000000001,7067,595,262,2.4302508361204014,2.0077769916513373,134.0,243.63000000000002,1.896136974671006
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,14076.34,10405,1114,490,1.6672395369545858,1.3528438250840942,219.0,251.39,2.1047573282075924
22627,MINT KITCHEN SCALES,14016.8,1609,660,322,9.371104387291982,8.71149782473586,16.0,125.71000000000001,0.9944064636420136
35400,WOODEN BOX ADVENT CALENDAR,13999.1,1435,419,241,10.473995271867611,9.755470383275261,91.0,779.4499999999999,6.341463414634147
23343,JUMBO BAG VINTAGE CHRISTMAS,13972.710000000001,6078,476,286,2.417366255144033,2.298899308983218,271.0,505.68,4.458703520895031
21257,VICTORIAN SEWING BOX MEDIUM,13968.48,1549,532,206,10.49658536585366,9.017740477727566,27.0,205.3,1.7430600387346677
22236,CAKE STAND 3 TIER MAGIC GARDEN,13965.519999999999,1127,421,251,13.37624703087886,12.391765749778171,95.0,1121.25,8.429458740017747
22271,FELTCRAFT DOLL ROSIE,13921.730000000001,4866,787,400,3.2711712846347605,2.8610213727907934,304.0,839.2,6.247431154952733
21668,RED STRIPE CERAMIC DRAWER KNOB,13912.17,10357,825,255,1.6418127250900358,1.3432625277590036,87.0,106.42,0.8400115863667086
22366,DOORMAT AIRMAIL,13875.59,2089,433,200,9.173718244803695,6.642216371469603,29.0,209.97000000000003,1.3882240306366682
22295,HEART FILIGREE DOVE LARGE,13873.539999999999,8411,706,381,1.8310082872928175,1.649451908215432,48.0,79.19999999999999,0.5706812507430745
21888,BINGO SET,13862.17,3525,828,444,4.5841927710843375,3.9325304964539005,97.0,363.75,2.75177304964539
22444,GROW YOUR OWN PLANT IN A CAN,13856.6,10135,456,249,1.5685557986870895,1.3672027627035028,114.0,142.5,1.1248149975333004
21259,VICTORIAN SEWING BOX SMALL,13843.92,2293,655,300,6.926051829268292,6.03747056258177,27.0,155.65,1.1774967291757523
21669,BLUE STRIPE CERAMIC DRAWER KNOB,13839.18,10578,805,262,1.5683516483516484,1.308298355076574,106.0,147.32,1.002079788239743
79323P,PINK CHERRY LIGHTS,13787.93,2281,265,132,7.28390977443609,6.044686540990794,693.0,4021.35,30.38141166155195
22621,TRADITIONAL KNITTING NANCY,13784.32,8726,875,507,1.8153475336322868,1.5796837038734814,85.0,114.05,0.9741003896401559
22776,SWEETHEART CAKESTAND 3 TIER,13753.38,1378,526,347,10.917756653992395,9.980682148040637,110.0,1010.4,7.982583454281568
22109,FULL ENGLISH BREAKFAST PLATE,13750.11,3339,643,205,5.125307692307692,4.118032345013478,78.0,271.26,2.336028751123091
23077,DOUGHNUT LIP GLOSS,13695.77,10395,344,217,1.345436046511628,1.3175343915343916,60.0,75.0,0.5772005772005772
47556B,TEA TIME TEA TOWELS,13691.02,5201,449,209,3.198761061946903,2.6323822341857337,156.0,402.6,2.9994231878484907
22191,IVORY DINER WALL CLOCK,13689.85,1659,500,282,8.788469184890657,8.251868595539483,345.0,2662.2000000000003,20.795660036166367
21871,SAVE THE PLANET MUG,13654.89,11492,779,299,1.7336513994910943,1.1882083188304908,806.0,892.19,7.013574660633484
48116,DOORMAT MULTICOLOUR STRIPE,13634.35,2351,258,112,9.218139534883722,5.7993832411739685,3.0,24.15,0.12760527435133986
21390,FILIGRIS HEART WITH BUTTERFLY,13552.97,10937,588,280,1.4604628099173553,1.2391853341867056,75.0,93.75,0.6857456340861297
22636,CHILDS BREAKFAST SET CIRCUS PARADE,13437.03,1619,489,312,8.789838056680162,8.299586164298951,45.0,375.7,2.7794935145151327
C2,CARRIAGE,13426.0,268,267,45,50.21722846441948,50.09701492537314,7.0,290.0,2.6119402985074625
23356,LOVE HOT WATER BOTTLE,13334.32,2359,476,316,6.205617283950618,5.652530733361594,9.0,53.55,0.38151759220008474
23207,LUNCH BAG ALPHABET DESIGN,13325.55,7830,740,377,1.9909656084656082,1.7018582375478926,448.0,659.6,5.721583652618135
22207,FRYING PAN UNION FLAG,13298.57,3103,480,189,5.545791666666667,4.285713825330325,85.0,324.75,2.7392845633258136
23108,SET OF 10 LED DOLLY LIGHTS,13290.519999999999,2219,372,271,6.469919571045577,5.989418657052726,64.0,317.6,2.8841820639927898
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,13272.39,10051,763,263,1.630585175552666,1.3205044274201572,103.0,143.95,1.02477365436275
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,13269.49,2841,405,195,4.845672371638142,4.670711017247448,8.0,29.64,0.2815909890883492
21098,CHRISTMAS TOILET ROLL,13263.93,8537,596,269,1.6363474025974025,1.5536991917535434,219.0,246.39,2.5653039709499827
21704,BAG 250G SWIRLY MARBLES,13235.16,17175,568,287,0.9764982578397212,0.7706061135371179,702.0,512.07,4.0873362445414845
21080,SET/20 RED RETROSPOT PAPER NAPKINS,13231.539999999999,15390,1181,493,1.0795594347464672,0.8597491877842754,22.0,18.7,0.142949967511371
22846,BREAD BIN DINER STYLE RED,13213.97,823,344,189,17.592318840579708,16.055856622114216,28.0,450.59999999999997,3.402187120291616
15044A,PINK PAPER PARASOL,13210.85,4964,250,116,3.5974,2.6613315874294923,3.0,8.05,0.06043513295729251
48187,DOOR MAT NEW ENGLAND,13201.61,2023,464,253,7.542844827586207,6.525758774097874,3.0,21.73,0.14829461196243204
22356,CHARLOTTE BAG PINK POLKADOT,13172.0,11222,907,269,1.2303787878787877,1.173765817144894,268.0,203.23,2.3881661022990555
75049L,LARGE CIRCULAR MIRROR MOBILE,13153.8,13968,344,106,1.554119318181818,0.9417096219931271,903.0,808.75,6.4647766323024065
22580,ADVENT CALENDAR GINGHAM SACK,13141.08,2326,496,275,6.1263581488933605,5.649647463456578,64.0,331.8,2.751504729148753
21935,SUKI SHOULDER BAG,13103.21,7127,921,234,2.310639913232104,1.8385309386838782,131.0,196.15,1.8380805387961274
